// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Firmware Version: 4.4.0
PacketCounter;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Quat_q0;Quat_q1;Quat_q2;Quat_q3
28741;9.374767;-2.338888;-1.602548;0.007241;0.001751;-0.004991;-0.538574;0.664307;0.003174;0.547602;-0.550258;-0.526705;-0.346310
28742;9.357935;-2.353414;-1.583673;0.006533;0.000252;-0.004474;-0.540283;0.662354;0.000732;0.547588;-0.550406;-0.526614;-0.346235
28743;9.377049;-2.355571;-1.591234;0.004192;0.003752;-0.005075;-0.544189;0.651611;0.004883;0.547593;-0.550502;-0.526528;-0.346204
28744;9.359665;-2.376343;-1.624520;0.004129;0.002823;-0.006362;-0.534180;0.652344;-0.002197;0.547548;-0.550472;-0.526629;-0.346169
28745;9.365852;-2.368411;-1.612618;0.008730;0.001366;-0.005423;-0.547852;0.656494;0.002686;0.547627;-0.550450;-0.526639;-0.346066
28746;9.374736;-2.359931;-1.621110;0.015585;0.001905;-0.010801;-0.539062;0.656006;0.002441;0.547615;-0.550377;-0.526746;-0.346036
28747;9.374739;-2.316237;-1.609353;0.011191;-0.000321;-0.008904;-0.541992;0.656494;-0.002930;0.547617;-0.550384;-0.526789;-0.345957
28748;9.362521;-2.347783;-1.600471;0.011961;0.002109;-0.008136;-0.548584;0.662598;-0.005371;0.547674;-0.550334;-0.526814;-0.345908
28749;9.359441;-2.365359;-1.548460;0.015016;-0.002046;-0.008394;-0.542480;0.656738;0.000488;0.547715;-0.550298;-0.526828;-0.345879
28750;9.370199;-2.363037;-1.630543;0.019491;-0.005358;-0.010030;-0.544678;0.666992;-0.000488;0.547732;-0.550253;-0.526931;-0.345768
28751;9.357534;-2.351843;-1.611106;0.013330;-0.002290;-0.011484;-0.541992;0.654053;-0.006348;0.547719;-0.550318;-0.526899;-0.345735
28752;9.388625;-2.338621;-1.596312;0.005357;0.000875;-0.011604;-0.541016;0.659668;-0.003418;0.547760;-0.550239;-0.526943;-0.345727
28753;9.372011;-2.352311;-1.577468;-0.001182;0.002776;-0.006787;-0.545410;0.662598;0.004639;0.547763;-0.550296;-0.526876;-0.345733
