// Start Time: Unknown
// Update Rate: 60.0Hz
// Filter Profile: human (46.1)
// Firmware Version: 4.4.0
PacketCounter;Acc_X;Acc_Y;Acc_Z;Gyr_X;Gyr_Y;Gyr_Z;Mag_X;Mag_Y;Mag_Z;Quat_q0;Quat_q1;Quat_q2;Quat_q3
28718;9.467971;-1.159095;-2.380794;0.000692;0.024566;0.008175;-0.702148;0.427979;-0.202148;0.584668;-0.332874;-0.714051;-0.193621
28719;9.413481;-1.124296;-2.357839;-0.003011;0.017717;0.006456;-0.708496;0.427979;-0.203857;0.584745;-0.332882;-0.713973;-0.193662
28720;9.427182;-1.059978;-2.350944;-0.012309;0.001296;0.012703;-0.704102;0.431396;-0.204102;0.584697;-0.332954;-0.713968;-0.193704
28721;9.443829;-1.046307;-2.374794;-0.008509;0.000812;0.008541;-0.703125;0.425537;-0.203369;0.584677;-0.333054;-0.713934;-0.193718
28722;9.472777;-1.066686;-2.366255;0.002531;0.006890;0.001078;-0.700928;0.427002;-0.203613;0.584707;-0.332957;-0.713952;-0.193726
28723;9.464916;-1.135074;-2.394740;0.000969;0.015376;0.005705;-0.701172;0.429443;-0.196533;0.584804;-0.332916;-0.713890;-0.193734
28724;9.431901;-1.126952;-2.383472;0.004565;0.008076;0.008698;-0.694092;0.439453;-0.194824;0.584773;-0.333010;-0.713875;-0.193720
28725;9.415698;-1.064944;-2.435288;0.005902;0.002522;0.007858;-0.704346;0.431396;-0.208252;0.584720;-0.333324;-0.713787;-0.193663
28726;9.399172;-1.007661;-2.391920;0.001444;-0.000999;0.008203;-0.708984;0.437744;-0.203369;0.584766;-0.333324;-0.713766;-0.193601
28727;9.428725;-1.041329;-2.391218;-0.005550;0.001996;0.008993;-0.696289;0.434570;-0.198486;0.584723;-0.333494;-0.713717;-0.193621
28728;9.449436;-1.095621;-2.355335;-0.010756;0.006216;0.009596;-0.707520;0.437744;-0.198242;0.584691;-0.333733;-0.713623;-0.193653
28729;9.458817;-1.128117;-2.358865;-0.016591;0.000337;0.014644;-0.713867;0.434570;-0.200195;0.584560;-0.334036;-0.713570;-0.193719
28730;9.450523;-1.124182;-2.370626;-0.019649;-0.006921;0.018545;-0.706299;0.421875;-0.196045;0.584385;-0.334278;-0.713584;-0.193779
28731;9.466910;-1.076920;-2.338185;-0.020179;-0.006530;0.016824;-0.704346;0.428711;-0.204346;0.584207;-0.334342;-0.713688;-0.193824
28732;9.447916;-1.102322;-2.358301;-0.019413;-0.001022;0.011145;-0.705078;0.424561;-0.204346;0.584165;-0.334418;-0.713671;-0.193882
28733;9.446341;-1.164551;-2.370883;-0.013815;-0.001047;0.013497;-0.701416;0.433838;-0.200684;0.584143;-0.334401;-0.713693;-0.193895
28734;9.451221;-1.168329;-2.396455;-0.012483;-0.006602;0.012652;-0.705322;0.433594;-0.197266;0.584057;-0.334598;-0.713671;-0.193896
28735;9.466754;-1.142419;-2.414099;-0.011074;-0.005926;0.014401;-0.700439;0.434082;-0.206787;0.583924;-0.334803;-0.713680;-0.193909
